fecha,año,mes,distrito,archivo_fuente,relacionadas_con_personas,relacionadas_con_patrimonio,por_tenencia_armas,por_tenencia_drogas,por_consumo_drogas,personas_detenidas,accidentes_con_victimas,accidentes_sin_victimas,infracciones_alcohol_adultos,infracciones_alcohol_menores
2019-03-05,2019,3,SIN DISTRITO ASIGNADO,212616-95-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,2019,3,TETUÁN,212616-95-policia-estadisticas.xlsx,4.0,20.0,4.0,7.0,1.0,26.0,42.0,55.0,89.0,2.0
2019-03-05,2019,3,USERA,212616-95-policia-estadisticas.xlsx,11.0,13.0,1.0,11.0,0.0,32.0,32.0,32.0,513.0,3.0
2019-03-05,2019,3,VICÁLVARO,212616-95-policia-estadisticas.xlsx,6.0,9.0,1.0,0.0,0.0,12.0,17.0,16.0,4.0,0.0
2019-03-05,2019,3,VILLA DE VALLECAS,212616-95-policia-estadisticas.xlsx,22.0,12.0,1.0,30.0,71.0,24.0,28.0,28.0,34.0,2.0
2019-03-05,2019,3,VILLAVERDE,212616-95-policia-estadisticas.xlsx,22.0,25.0,1.0,29.0,2.0,13.0,22.0,32.0,836.0,0.0
2019-04-04,2019,4,ARGANZUELA,212616-50-policia-estadisticas.xlsx,0.0,0.0,0.0,6.0,0.0,26.0,44.0,7.0,76.0,2.0
2019-04-04,2019,4,BARAJAS,212616-50-policia-estadisticas.xlsx,1.0,1.0,0.0,1.0,1.0,12.0,18.0,5.0,0.0,0.0
2019-04-04,2019,4,CARABANCHEL,212616-50-policia-estadisticas.xlsx,13.0,9.0,1.0,26.0,2.0,52.0,46.0,10.0,67.0,3.0
2019-04-04,2019,4,CENTRO,212616-50-policia-estadisticas.xlsx,15.0,27.0,1.0,109.0,54.0,120.0,63.0,18.0,894.0,8.0
2019-04-04,2019,4,CHAMARTÍN,212616-50-policia-estadisticas.xlsx,2.0,9.0,0.0,12.0,5.0,29.0,60.0,15.0,111.0,1.0
2019-04-04,2019,4,CHAMBERÍ,212616-50-policia-estadisticas.xlsx,5.0,7.0,1.0,14.0,2.0,13.0,51.0,7.0,275.0,14.0
2019-04-04,2019,4,CIUDAD LINEAL,212616-50-policia-estadisticas.xlsx,1.0,0.0,1.0,12.0,4.0,40.0,63.0,13.0,81.0,8.0
2019-04-04,2019,4,FUENCARRAL - EL PARDO,212616-50-policia-estadisticas.xlsx,0.0,0.0,0.0,6.0,3.0,17.0,41.0,10.0,12.0,1.0
2019-04-04,2019,4,HORTALEZA,212616-50-policia-estadisticas.xlsx,8.0,10.0,5.0,10.0,5.0,11.0,32.0,8.0,2.0,6.0
2019-04-04,2019,4,LATINA,212616-50-policia-estadisticas.xlsx,0.0,4.0,3.0,14.0,4.0,30.0,48.0,9.0,92.0,3.0
2019-04-04,2019,4,MONCLOA - ARAVACA,212616-50-policia-estadisticas.xlsx,5.0,4.0,0.0,1.0,7.0,26.0,46.0,3.0,308.0,11.0
2019-04-04,2019,4,MORATALAZ,212616-50-policia-estadisticas.xlsx,2.0,0.0,2.0,6.0,4.0,12.0,28.0,5.0,30.0,5.0
2019-04-04,2019,4,PUENTE DE VALLECAS,212616-50-policia-estadisticas.xlsx,5.0,11.0,4.0,43.0,14.0,85.0,62.0,14.0,108.0,1.0
2019-04-04,2019,4,RETIRO,212616-50-policia-estadisticas.xlsx,1.0,4.0,0.0,7.0,2.0,13.0,45.0,4.0,101.0,10.0
2019-04-04,2019,4,SALAMANCA,212616-50-policia-estadisticas.xlsx,8.0,7.0,0.0,12.0,4.0,48.0,63.0,14.0,67.0,0.0
2019-04-04,2019,4,SAN BLAS - CANILLEJAS,212616-50-policia-estadisticas.xlsx,10.0,7.0,1.0,28.0,4.0,22.0,59.0,8.0,47.0,9.0
2019-04-04,2019,4,SIN DISTRITO ASIGNADO,212616-50-policia-estadisticas.xlsx,327.0,429.0,14.0,80.0,38.0,0.0,0.0,0.0,0.0,0.0
2019-04-04,2019,4,TETUÁN,212616-50-policia-estadisticas.xlsx,1.0,1.0,2.0,51.0,3.0,38.0,56.0,10.0,298.0,5.0
2019-04-04,2019,4,USERA,212616-50-policia-estadisticas.xlsx,0.0,0.0,0.0,1.0,1.0,38.0,28.0,11.0,78.0,1.0
2019-04-04,2019,4,VICÁLVARO,212616-50-policia-estadisticas.xlsx,0.0,0.0,5.0,9.0,5.0,6.0,15.0,3.0,40.0,1.0
2019-04-04,2019,4,VILLA DE VALLECAS,212616-50-policia-estadisticas.xlsx,0.0,3.0,0.0,8.0,36.0,24.0,25.0,3.0,23.0,0.0
2019-04-04,2019,4,VILLAVERDE,212616-50-policia-estadisticas.xlsx,3.0,12.0,2.0,35.0,4.0,32.0,22.0,7.0,29.0,1.0
2019-05-04,2019,5,ARGANZUELA,212616-90-policia-estadisticas.xlsx,8.0,3.0,0.0,3.0,2.0,26.0,37.0,37.0,102.0,8.0
2019-05-04,2019,5,BARAJAS,212616-90-policia-estadisticas.xlsx,8.0,9.0,0.0,10.0,0.0,9.0,10.0,19.0,63.0,1.0
2019-05-04,2019,5,CARABANCHEL,212616-90-policia-estadisticas.xlsx,37.0,32.0,2.0,22.0,3.0,33.0,64.0,64.0,347.0,4.0
2019-05-04,2019,5,CENTRO,212616-90-policia-estadisticas.xlsx,39.0,50.0,11.0,76.0,12.0,99.0,60.0,30.0,1098.0,4.0
2019-05-04,2019,5,CHAMARTÍN,212616-90-policia-estadisticas.xlsx,10.0,9.0,2.0,13.0,2.0,21.0,73.0,52.0,42.0,7.0
2019-05-04,2019,5,CHAMBERÍ,212616-90-policia-estadisticas.xlsx,12.0,14.0,1.0,22.0,5.0,13.0,49.0,32.0,127.0,13.0
2019-05-04,2019,5,CIUDAD LINEAL,212616-90-policia-estadisticas.xlsx,13.0,10.0,1.0,14.0,5.0,40.0,44.0,68.0,102.0,0.0
2019-05-04,2019,5,FUENCARRAL - EL PARDO,212616-90-policia-estadisticas.xlsx,6.0,1.0,1.0,14.0,1.0,14.0,47.0,62.0,117.0,4.0
2019-05-04,2019,5,HORTALEZA,212616-90-policia-estadisticas.xlsx,9.0,7.0,4.0,39.0,2.0,23.0,26.0,31.0,178.0,0.0
2019-05-04,2019,5,LATINA,212616-90-policia-estadisticas.xlsx,31.0,13.0,1.0,26.0,7.0,46.0,39.0,50.0,268.0,7.0
2019-05-04,2019,5,MONCLOA - ARAVACA,212616-90-policia-estadisticas.xlsx,16.0,26.0,0.0,12.0,4.0,18.0,38.0,35.0,45.0,5.0
2019-05-04,2019,5,MORATALAZ,212616-90-policia-estadisticas.xlsx,13.0,13.0,0.0,8.0,1.0,4.0,23.0,20.0,47.0,0.0
2019-05-04,2019,5,PUENTE DE VALLECAS,212616-90-policia-estadisticas.xlsx,26.0,35.0,0.0,42.0,0.0,79.0,50.0,82.0,43.0,0.0
2019-05-04,2019,5,RETIRO,212616-90-policia-estadisticas.xlsx,6.0,6.0,1.0,11.0,6.0,21.0,40.0,26.0,79.0,23.0
2019-05-04,2019,5,SALAMANCA,212616-90-policia-estadisticas.xlsx,12.0,50.0,2.0,39.0,4.0,55.0,57.0,66.0,55.0,5.0
2019-05-04,2019,5,SAN BLAS - CANILLEJAS,212616-90-policia-estadisticas.xlsx,18.0,32.0,0.0,7.0,0.0,25.0,27.0,44.0,210.0,11.0
2019-05-04,2019,5,SIN DISTRITO ASIGNADO,212616-90-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-04,2019,5,TETUÁN,212616-90-policia-estadisticas.xlsx,25.0,16.0,1.0,4.0,3.0,28.0,40.0,39.0,127.0,1.0
2019-05-04,2019,5,USERA,212616-90-policia-estadisticas.xlsx,17.0,19.0,0.0,3.0,0.0,28.0,31.0,44.0,752.0,8.0
2019-05-04,2019,5,VICÁLVARO,212616-90-policia-estadisticas.xlsx,12.0,11.0,0.0,2.0,2.0,4.0,9.0,14.0,18.0,0.0
2019-05-04,2019,5,VILLA DE VALLECAS,212616-90-policia-estadisticas.xlsx,25.0,18.0,1.0,9.0,52.0,15.0,16.0,25.0,67.0,1.0
2019-05-04,2019,5,VILLAVERDE,212616-90-policia-estadisticas.xlsx,26.0,14.0,0.0,14.0,3.0,19.0,25.0,41.0,401.0,3.0
2019-06-03,2019,6,ARGANZUELA,212616-111-policia-estadisticas.xlsx,8.0,7.0,0.0,15.0,2.0,29.0,29.0,48.0,5.0,0.0
2019-06-03,2019,6,BARAJAS,212616-111-policia-estadisticas.xlsx,1.0,9.0,0.0,3.0,0.0,9.0,16.0,23.0,10.0,0.0
2019-06-03,2019,6,CARABANCHEL,212616-111-policia-estadisticas.xlsx,11.0,14.0,3.0,49.0,11.0,61.0,66.0,69.0,46.0,0.0
2019-06-03,2019,6,CENTRO,212616-111-policia-estadisticas.xlsx,33.0,100.0,5.0,328.0,48.0,178.0,54.0,74.0,1323.0,8.0
2019-06-03,2019,6,CHAMARTÍN,212616-111-policia-estadisticas.xlsx,3.0,6.0,5.0,65.0,18.0,29.0,70.0,64.0,107.0,1.0
2019-06-03,2019,6,CHAMBERÍ,212616-111-policia-estadisticas.xlsx,4.0,3.0,2.0,37.0,1.0,15.0,39.0,37.0,27.0,0.0
2019-06-03,2019,6,CIUDAD LINEAL,212616-111-policia-estadisticas.xlsx,13.0,29.0,3.0,56.0,0.0,61.0,51.0,52.0,72.0,0.0
2019-06-03,2019,6,FUENCARRAL - EL PARDO,212616-111-policia-estadisticas.xlsx,7.0,2.0,2.0,19.0,4.0,26.0,35.0,73.0,19.0,0.0
2019-06-03,2019,6,HORTALEZA,212616-111-policia-estadisticas.xlsx,4.0,8.0,4.0,60.0,6.0,22.0,44.0,35.0,40.0,0.0
2019-06-03,2019,6,LATINA,212616-111-policia-estadisticas.xlsx,6.0,6.0,14.0,37.0,9.0,46.0,41.0,52.0,216.0,1.0
2019-06-03,2019,6,MONCLOA - ARAVACA,212616-111-policia-estadisticas.xlsx,7.0,6.0,1.0,14.0,3.0,23.0,39.0,59.0,84.0,0.0
2019-06-03,2019,6,MORATALAZ,212616-111-policia-estadisticas.xlsx,2.0,11.0,1.0,5.0,1.0,9.0,23.0,41.0,8.0,0.0
2019-06-03,2019,6,PUENTE DE VALLECAS,212616-111-policia-estadisticas.xlsx,20.0,41.0,7.0,54.0,7.0,114.0,52.0,76.0,68.0,0.0
2019-06-03,2019,6,RETIRO,212616-111-policia-estadisticas.xlsx,5.0,3.0,1.0,7.0,5.0,13.0,37.0,50.0,59.0,4.0
2019-06-03,2019,6,SALAMANCA,212616-111-policia-estadisticas.xlsx,5.0,41.0,2.0,13.0,2.0,64.0,56.0,73.0,14.0,0.0
2019-06-03,2019,6,SAN BLAS - CANILLEJAS,212616-111-policia-estadisticas.xlsx,7.0,19.0,0.0,24.0,1.0,44.0,42.0,50.0,5.0,0.0
2019-06-03,2019,6,SIN DISTRITO ASIGNADO,212616-111-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,2019,6,TETUÁN,212616-111-policia-estadisticas.xlsx,7.0,12.0,0.0,18.0,4.0,41.0,35.0,50.0,11.0,0.0
2019-06-03,2019,6,USERA,212616-111-policia-estadisticas.xlsx,6.0,14.0,3.0,20.0,4.0,33.0,28.0,55.0,171.0,0.0
2019-06-03,2019,6,VICÁLVARO,212616-111-policia-estadisticas.xlsx,2.0,2.0,3.0,5.0,1.0,7.0,14.0,11.0,4.0,0.0
2019-06-03,2019,6,VILLA DE VALLECAS,212616-111-policia-estadisticas.xlsx,5.0,18.0,1.0,5.0,1.0,22.0,28.0,28.0,5.0,0.0
2019-06-03,2019,6,VILLAVERDE,212616-111-policia-estadisticas.xlsx,8.0,8.0,1.0,15.0,4.0,28.0,32.0,29.0,334.0,0.0
2019-07-03,2019,7,ARGANZUELA,212616-98-policia-estadisticas.xlsx,20.0,13.0,1.0,4.0,0.0,15.0,34.0,31.0,19.0,0.0
2019-07-03,2019,7,BARAJAS,212616-98-policia-estadisticas.xlsx,5.0,5.0,0.0,2.0,0.0,4.0,14.0,16.0,31.0,9.0
2019-07-03,2019,7,CARABANCHEL,212616-98-policia-estadisticas.xlsx,29.0,27.0,9.0,24.0,0.0,39.0,39.0,57.0,338.0,1.0
2019-07-03,2019,7,CENTRO,212616-98-policia-estadisticas.xlsx,42.0,76.0,6.0,141.0,18.0,90.0,48.0,45.0,862.0,4.0
2019-07-03,2019,7,CHAMARTÍN,212616-98-policia-estadisticas.xlsx,13.0,9.0,4.0,28.0,14.0,23.0,47.0,62.0,68.0,4.0
2019-07-03,2019,7,CHAMBERÍ,212616-98-policia-estadisticas.xlsx,12.0,16.0,2.0,37.0,0.0,17.0,48.0,31.0,35.0,0.0
2019-07-03,2019,7,CIUDAD LINEAL,212616-98-policia-estadisticas.xlsx,29.0,14.0,0.0,24.0,0.0,53.0,36.0,69.0,24.0,0.0
2019-07-03,2019,7,FUENCARRAL - EL PARDO,212616-98-policia-estadisticas.xlsx,9.0,5.0,4.0,13.0,0.0,19.0,45.0,49.0,25.0,0.0
2019-07-03,2019,7,HORTALEZA,212616-98-policia-estadisticas.xlsx,2.0,3.0,3.0,24.0,0.0,22.0,37.0,44.0,46.0,7.0
2019-07-03,2019,7,LATINA,212616-98-policia-estadisticas.xlsx,21.0,10.0,5.0,21.0,7.0,36.0,40.0,51.0,115.0,2.0
2019-07-03,2019,7,MONCLOA - ARAVACA,212616-98-policia-estadisticas.xlsx,17.0,14.0,2.0,13.0,0.0,20.0,57.0,52.0,122.0,12.0
2019-07-03,2019,7,MORATALAZ,212616-98-policia-estadisticas.xlsx,5.0,14.0,0.0,3.0,0.0,5.0,14.0,27.0,16.0,0.0
2019-07-03,2019,7,PUENTE DE VALLECAS,212616-98-policia-estadisticas.xlsx,30.0,19.0,10.0,33.0,1.0,60.0,34.0,72.0,71.0,0.0
2019-07-03,2019,7,RETIRO,212616-98-policia-estadisticas.xlsx,5.0,6.0,3.0,0.0,1.0,7.0,34.0,32.0,9.0,0.0
2019-07-03,2019,7,SALAMANCA,212616-98-policia-estadisticas.xlsx,14.0,31.0,0.0,15.0,0.0,47.0,50.0,55.0,3.0,4.0
2019-07-03,2019,7,SAN BLAS - CANILLEJAS,212616-98-policia-estadisticas.xlsx,17.0,17.0,3.0,3.0,2.0,31.0,28.0,41.0,17.0,6.0
2019-07-03,2019,7,SIN DISTRITO ASIGNADO,212616-98-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,2019,7,TETUÁN,212616-98-policia-estadisticas.xlsx,13.0,18.0,3.0,15.0,3.0,20.0,44.0,40.0,13.0,0.0
2019-07-03,2019,7,USERA,212616-98-policia-estadisticas.xlsx,18.0,25.0,3.0,9.0,5.0,24.0,27.0,45.0,231.0,1.0
2019-07-03,2019,7,VICÁLVARO,212616-98-policia-estadisticas.xlsx,18.0,6.0,1.0,6.0,0.0,2.0,17.0,23.0,17.0,0.0
2019-07-03,2019,7,VILLA DE VALLECAS,212616-98-policia-estadisticas.xlsx,12.0,15.0,4.0,21.0,34.0,20.0,22.0,18.0,24.0,0.0
2019-07-03,2019,7,VILLAVERDE,212616-98-policia-estadisticas.xlsx,12.0,12.0,3.0,29.0,5.0,21.0,19.0,32.0,303.0,0.0
2019-08-02,2019,8,ARGANZUELA,212616-58-policia-estadisticas.xlsx,7.0,4.0,1.0,5.0,4.0,33.0,48.0,42.0,103.0,2.0
2019-08-02,2019,8,BARAJAS,212616-58-policia-estadisticas.xlsx,3.0,11.0,0.0,0.0,0.0,4.0,19.0,37.0,0.0,0.0
2019-08-02,2019,8,CARABANCHEL,212616-58-policia-estadisticas.xlsx,15.0,10.0,6.0,30.0,7.0,44.0,79.0,20.0,82.0,0.0
2019-08-02,2019,8,CENTRO,212616-58-policia-estadisticas.xlsx,31.0,45.0,2.0,150.0,60.0,106.0,67.0,40.0,1450.0,17.0
2019-08-02,2019,8,CHAMARTÍN,212616-58-policia-estadisticas.xlsx,15.0,23.0,0.0,13.0,2.0,51.0,85.0,64.0,120.0,10.0
2019-08-02,2019,8,CHAMBERÍ,212616-58-policia-estadisticas.xlsx,5.0,4.0,0.0,18.0,3.0,23.0,81.0,47.0,178.0,1.0
2019-08-02,2019,8,CIUDAD LINEAL,212616-58-policia-estadisticas.xlsx,18.0,12.0,1.0,21.0,0.0,39.0,76.0,58.0,72.0,7.0
2019-08-02,2019,8,FUENCARRAL - EL PARDO,212616-58-policia-estadisticas.xlsx,4.0,3.0,4.0,91.0,16.0,32.0,57.0,68.0,20.0,3.0
2019-08-02,2019,8,HORTALEZA,212616-58-policia-estadisticas.xlsx,9.0,6.0,4.0,9.0,13.0,31.0,40.0,42.0,50.0,4.0
2019-08-02,2019,8,LATINA,212616-58-policia-estadisticas.xlsx,6.0,4.0,0.0,20.0,1.0,20.0,48.0,20.0,122.0,1.0
2019-08-02,2019,8,MONCLOA - ARAVACA,212616-58-policia-estadisticas.xlsx,5.0,2.0,0.0,17.0,3.0,34.0,62.0,75.0,135.0,6.0
2019-08-02,2019,8,MORATALAZ,212616-58-policia-estadisticas.xlsx,6.0,3.0,0.0,10.0,3.0,8.0,31.0,20.0,54.0,9.0
2019-08-02,2019,8,PUENTE DE VALLECAS,212616-58-policia-estadisticas.xlsx,20.0,30.0,11.0,66.0,10.0,76.0,60.0,83.0,155.0,3.0
2019-08-02,2019,8,RETIRO,212616-58-policia-estadisticas.xlsx,9.0,7.0,2.0,11.0,1.0,22.0,52.0,35.0,119.0,3.0
2019-08-02,2019,8,SALAMANCA,212616-58-policia-estadisticas.xlsx,12.0,42.0,0.0,13.0,3.0,62.0,107.0,85.0,87.0,4.0
2019-08-02,2019,8,SAN BLAS - CANILLEJAS,212616-58-policia-estadisticas.xlsx,14.0,22.0,0.0,19.0,1.0,30.0,44.0,58.0,70.0,2.0
2019-08-02,2019,8,SIN DISTRITO ASIGNADO,212616-58-policia-estadisticas.xlsx,196.0,235.0,9.0,96.0,20.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,2019,8,TETUÁN,212616-58-policia-estadisticas.xlsx,16.0,25.0,6.0,23.0,9.0,51.0,70.0,37.0,142.0,7.0
2019-08-02,2019,8,USERA,212616-58-policia-estadisticas.xlsx,4.0,13.0,2.0,14.0,4.0,42.0,21.0,26.0,159.0,0.0
2019-08-02,2019,8,VICÁLVARO,212616-58-policia-estadisticas.xlsx,0.0,0.0,1.0,19.0,2.0,8.0,16.0,7.0,53.0,4.0
2019-08-02,2019,8,VILLA DE VALLECAS,212616-58-policia-estadisticas.xlsx,7.0,6.0,4.0,35.0,17.0,59.0,26.0,29.0,64.0,0.0
2019-08-02,2019,8,VILLAVERDE,212616-58-policia-estadisticas.xlsx,18.0,24.0,1.0,25.0,2.0,38.0,26.0,6.0,38.0,1.0
2019-09-01,2019,9,ARGANZUELA,212616-137-policia-estadisticas.xlsx,4.0,12.0,1.0,13.0,2.0,25.0,48.0,42.0,12.0,0.0
2019-09-01,2019,9,BARAJAS,212616-137-policia-estadisticas.xlsx,6.0,10.0,0.0,13.0,0.0,9.0,13.0,18.0,98.0,5.0
2019-09-01,2019,9,CARABANCHEL,212616-137-policia-estadisticas.xlsx,24.0,13.0,12.0,64.0,5.0,89.0,45.0,75.0,520.0,1.0
2019-09-01,2019,9,CENTRO,212616-137-policia-estadisticas.xlsx,39.0,148.0,5.0,168.0,2.0,157.0,51.0,74.0,1544.0,3.0
2019-09-01,2019,9,CHAMARTÍN,212616-137-policia-estadisticas.xlsx,12.0,9.0,1.0,49.0,12.0,35.0,45.0,66.0,259.0,5.0
2019-09-01,2019,9,CHAMBERÍ,212616-137-policia-estadisticas.xlsx,1.0,3.0,0.0,19.0,2.0,19.0,33.0,46.0,42.0,0.0
2019-09-01,2019,9,CIUDAD LINEAL,212616-137-policia-estadisticas.xlsx,11.0,14.0,2.0,33.0,0.0,63.0,44.0,73.0,131.0,3.0
2019-09-01,2019,9,FUENCARRAL - EL PARDO,212616-137-policia-estadisticas.xlsx,7.0,25.0,5.0,65.0,6.0,42.0,42.0,57.0,49.0,1.0
2019-09-01,2019,9,HORTALEZA,212616-137-policia-estadisticas.xlsx,4.0,6.0,5.0,38.0,3.0,29.0,34.0,42.0,101.0,0.0
2019-09-01,2019,9,LATINA,212616-137-policia-estadisticas.xlsx,8.0,9.0,2.0,38.0,3.0,67.0,48.0,66.0,235.0,0.0
2019-09-01,2019,9,MONCLOA - ARAVACA,212616-137-policia-estadisticas.xlsx,4.0,12.0,0.0,5.0,1.0,18.0,42.0,55.0,34.0,0.0
2019-09-01,2019,9,MORATALAZ,212616-137-policia-estadisticas.xlsx,5.0,6.0,0.0,5.0,0.0,13.0,23.0,26.0,17.0,0.0
2019-09-01,2019,9,PUENTE DE VALLECAS,212616-137-policia-estadisticas.xlsx,42.0,32.0,5.0,92.0,12.0,120.0,44.0,80.0,179.0,5.0
2019-09-01,2019,9,RETIRO,212616-137-policia-estadisticas.xlsx,5.0,2.0,0.0,2.0,0.0,11.0,41.0,54.0,4.0,0.0
2019-09-01,2019,9,SALAMANCA,212616-137-policia-estadisticas.xlsx,2.0,40.0,0.0,4.0,5.0,50.0,50.0,72.0,15.0,0.0
2019-09-01,2019,9,SAN BLAS - CANILLEJAS,212616-137-policia-estadisticas.xlsx,8.0,6.0,7.0,11.0,2.0,30.0,33.0,58.0,28.0,0.0
2019-09-01,2019,9,SIN DISTRITO ASIGNADO,212616-137-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,2019,9,TETUÁN,212616-137-policia-estadisticas.xlsx,7.0,2.0,0.0,7.0,0.0,45.0,33.0,56.0,6.0,0.0
2019-09-01,2019,9,USERA,212616-137-policia-estadisticas.xlsx,9.0,5.0,2.0,18.0,5.0,21.0,25.0,43.0,472.0,3.0
2019-09-01,2019,9,VICÁLVARO,212616-137-policia-estadisticas.xlsx,3.0,5.0,1.0,11.0,2.0,4.0,15.0,18.0,4.0,0.0
2019-09-01,2019,9,VILLA DE VALLECAS,212616-137-policia-estadisticas.xlsx,9.0,18.0,4.0,21.0,2.0,19.0,19.0,27.0,25.0,0.0
2019-09-01,2019,9,VILLAVERDE,212616-137-policia-estadisticas.xlsx,9.0,12.0,0.0,5.0,0.0,35.0,28.0,35.0,161.0,0.0
2019-10-01,2019,10,ARGANZUELA,212616-119-policia-estadisticas.xlsx,1.0,10.0,1.0,8.0,1.0,19.0,41.0,47.0,1.0,0.0
2019-10-01,2019,10,BARAJAS,212616-119-policia-estadisticas.xlsx,1.0,3.0,1.0,10.0,0.0,2.0,11.0,26.0,26.0,0.0
2019-10-01,2019,10,CARABANCHEL,212616-119-policia-estadisticas.xlsx,14.0,16.0,4.0,26.0,5.0,59.0,50.0,65.0,374.0,3.0
2019-10-01,2019,10,CENTRO,212616-119-policia-estadisticas.xlsx,40.0,110.0,115.0,297.0,54.0,192.0,63.0,66.0,1275.0,3.0
2019-10-01,2019,10,CHAMARTÍN,212616-119-policia-estadisticas.xlsx,4.0,12.0,4.0,68.0,38.0,23.0,51.0,85.0,171.0,2.0
2019-10-01,2019,10,CHAMBERÍ,212616-119-policia-estadisticas.xlsx,4.0,8.0,2.0,22.0,3.0,11.0,36.0,60.0,16.0,3.0
2019-10-01,2019,10,CIUDAD LINEAL,212616-119-policia-estadisticas.xlsx,5.0,15.0,2.0,12.0,0.0,25.0,45.0,57.0,10.0,0.0
2019-10-01,2019,10,FUENCARRAL - EL PARDO,212616-119-policia-estadisticas.xlsx,4.0,4.0,2.0,11.0,1.0,17.0,47.0,71.0,20.0,0.0
2019-10-01,2019,10,HORTALEZA,212616-119-policia-estadisticas.xlsx,4.0,12.0,2.0,19.0,2.0,20.0,24.0,41.0,16.0,0.0
2019-10-01,2019,10,LATINA,212616-119-policia-estadisticas.xlsx,9.0,7.0,3.0,13.0,2.0,50.0,41.0,44.0,106.0,0.0
2019-10-01,2019,10,MONCLOA - ARAVACA,212616-119-policia-estadisticas.xlsx,3.0,17.0,0.0,9.0,1.0,17.0,46.0,55.0,28.0,0.0
2019-10-01,2019,10,MORATALAZ,212616-119-policia-estadisticas.xlsx,3.0,4.0,0.0,7.0,2.0,16.0,29.0,27.0,21.0,0.0
2019-10-01,2019,10,PUENTE DE VALLECAS,212616-119-policia-estadisticas.xlsx,15.0,53.0,5.0,76.0,13.0,66.0,43.0,71.0,46.0,1.0
2019-10-01,2019,10,RETIRO,212616-119-policia-estadisticas.xlsx,1.0,4.0,0.0,14.0,1.0,9.0,38.0,56.0,7.0,0.0
2019-10-01,2019,10,SALAMANCA,212616-119-policia-estadisticas.xlsx,9.0,39.0,1.0,7.0,1.0,53.0,59.0,69.0,2.0,0.0
2019-10-01,2019,10,SAN BLAS - CANILLEJAS,212616-119-policia-estadisticas.xlsx,9.0,10.0,4.0,9.0,0.0,17.0,40.0,44.0,22.0,2.0
2019-10-01,2019,10,SIN DISTRITO ASIGNADO,212616-119-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,2019,10,TETUÁN,212616-119-policia-estadisticas.xlsx,3.0,6.0,1.0,8.0,0.0,33.0,45.0,36.0,4.0,0.0
2019-10-01,2019,10,USERA,212616-119-policia-estadisticas.xlsx,11.0,13.0,1.0,5.0,2.0,24.0,29.0,44.0,109.0,0.0
2019-10-01,2019,10,VICÁLVARO,212616-119-policia-estadisticas.xlsx,1.0,5.0,0.0,2.0,1.0,10.0,11.0,18.0,11.0,0.0
2019-10-01,2019,10,VILLA DE VALLECAS,212616-119-policia-estadisticas.xlsx,2.0,12.0,1.0,0.0,1.0,10.0,29.0,26.0,15.0,0.0
2019-10-01,2019,10,VILLAVERDE,212616-119-policia-estadisticas.xlsx,7.0,6.0,0.0,9.0,4.0,25.0,25.0,33.0,432.0,0.0
2019-10-31,2019,10,ARGANZUELA,212616-76-policia-estadisticas.xlsx,4.0,7.0,1.0,10.0,0.0,9.0,4.0,5.0,6.0,0.0
2019-10-31,2019,10,BARAJAS,212616-76-policia-estadisticas.xlsx,2.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0
2019-10-31,2019,10,CARABANCHEL,212616-76-policia-estadisticas.xlsx,24.0,23.0,4.0,57.0,11.0,23.0,5.0,10.0,72.0,1.0
2019-10-31,2019,10,CENTRO,212616-76-policia-estadisticas.xlsx,24.0,15.0,5.0,75.0,1.0,45.0,3.0,6.0,8.0,0.0
2019-10-31,2019,10,CHAMARTÍN,212616-76-policia-estadisticas.xlsx,4.0,4.0,2.0,10.0,0.0,17.0,4.0,8.0,5.0,0.0
2019-10-31,2019,10,CHAMBERÍ,212616-76-policia-estadisticas.xlsx,6.0,7.0,0.0,7.0,1.0,3.0,3.0,4.0,3.0,0.0
2019-10-31,2019,10,CIUDAD LINEAL,212616-76-policia-estadisticas.xlsx,20.0,19.0,1.0,65.0,2.0,37.0,5.0,15.0,33.0,0.0
2019-10-31,2019,10,FUENCARRAL - EL PARDO,212616-76-policia-estadisticas.xlsx,13.0,5.0,1.0,30.0,5.0,10.0,7.0,8.0,9.0,0.0
2019-10-31,2019,10,HORTALEZA,212616-76-policia-estadisticas.xlsx,3.0,6.0,5.0,23.0,4.0,13.0,5.0,12.0,19.0,0.0
2019-10-31,2019,10,LATINA,212616-76-policia-estadisticas.xlsx,11.0,17.0,3.0,29.0,6.0,21.0,6.0,12.0,43.0,0.0
2019-10-31,2019,10,MONCLOA - ARAVACA,212616-76-policia-estadisticas.xlsx,7.0,12.0,3.0,18.0,1.0,21.0,7.0,10.0,8.0,0.0
